filename,relative_path,category,extension,mime_type,file_size_bytes,file_size_kb,file_size_mb,width,height,duration_seconds,fps,codec,sample_rate,channels,page_count,text_length,line_count,character_count,comment_line_count,blank_line_count
44CC3S6FHPO5OFLW26RYVMNN3CLMBFU5.docx,Docx/Docx/44CC3S6FHPO5OFLW26RYVMNN3CLMBFU5.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,39837,38.9,0.04,,,,,,,,,39837.0,,,,
55.wav,audio/55.wav,Audio,wav,audio/wav,511532,499.54,0.49,,,2.9,,pcm_s16le,44100.0,2.0,,,,,,
MG64TNXHW4FTW3UTMAX6PXK5AZ5MMO5X.docx,Docx/Docx/MG64TNXHW4FTW3UTMAX6PXK5AZ5MMO5X.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,38288,37.39,0.04,,,,,,,,,38288.0,,,,
230.wav,audio/230.wav,Audio,wav,audio/wav,1880122,1836.06,1.79,,,2.66,,pcm_f64le,44100.0,2.0,,,,,,
236.wav,audio/236.wav,Audio,wav,audio/wav,1824826,1782.06,1.74,,,2.59,,pcm_f64le,44100.0,2.0,,,,,,
sa-datasets.docx,Docx/Docx/sa-datasets.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,404225,394.75,0.39,,,,,,,,,404225.0,,,,
92318088.py,code/1407/E/92318088.py,Code,py,text/x-python,791,0.77,0.0,,,,,,,,,,88.0,747.0,0.0,58.0
165376065.cpp,code/1446/B/165376065.cpp,Code,cpp,text/x-c++,616,0.6,0.0,,,,,,,,,,43.0,595.0,1.0,22.0
2SFC5QHEHUKZAZANWGTNYNCLR6KHKDS2.pdf,Pdf/2SFC5QHEHUKZAZANWGTNYNCLR6KHKDS2.pdf,Document,pdf,application/pdf,47154,46.05,0.04,,,,,,,,1.0,4715.0,,,,
Screenshot (726).png,images/Screenshot (726).png,Image,png,image/png,173840,169.77,0.17,1920.0,1080.0,,,,,,,,,,,
167549069.cpp,code/1554/C/167549069.cpp,Code,cpp,text/x-c++,4408,4.3,0.0,,,,,,,,,,137.0,2220.0,9.0,74.0
TV2FR5ZDVPUTCZABFDGX5523SXF5WWIR.docx,Docx/Docx/TV2FR5ZDVPUTCZABFDGX5523SXF5WWIR.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,38036,37.14,0.04,,,,,,,,,38036.0,,,,
161511203.java,code/161511203.java,Code,java,text/x-java-source,2068,2.02,0.0,,,,,,,,,,140.0,1998.0,0.0,78.0
262.wav,audio/262.wav,Audio,wav,audio/wav,414764,405.04,0.4,,,2.35,,pcm_s16le,44100.0,2.0,,,,,,
110402490.py,code/1480/D2/110402490.py,Code,py,text/x-python,891,0.87,0.0,,,,,,,,,,93.0,845.0,1.0,48.0
EQDIZLFPMDEBKUMF53WGJTJNZCBWBPPH.pdf,Pdf/EQDIZLFPMDEBKUMF53WGJTJNZCBWBPPH.pdf,Document,pdf,application/pdf,309648,302.39,0.3,,,,,,,,1.0,30964.0,,,,
CEANMN5G6I4ISNFSTYEX44YCLQ52GWCV.pdf,Pdf/CEANMN5G6I4ISNFSTYEX44YCLQ52GWCV.pdf,Document,pdf,application/pdf,33015,32.24,0.03,,,,,,,,1.0,3301.0,,,,
Data Bleanding File One.docx,Docx/Docx/Data Bleanding File One.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,36790,35.93,0.04,,,,,,,,,36790.0,,,,
7VDYUYI25N4D4JRD7SKH4HJVX7GYRRFJ.pdf,Pdf/7VDYUYI25N4D4JRD7SKH4HJVX7GYRRFJ.pdf,Document,pdf,application/pdf,192218,187.71,0.18,,,,,,,,1.0,19221.0,,,,
BLPT55AK2Y5UAQGF36X5OMVOO6APKWVI.doc,Doc/Doc/BLPT55AK2Y5UAQGF36X5OMVOO6APKWVI.doc,Document,doc,application/msword,78831,76.98,0.08,,,,,,,,,78831.0,,,,
2WE4HZPD57KVPL4RQKCB4PUG42SQ2RMJ.pdf,Pdf/2WE4HZPD57KVPL4RQKCB4PUG42SQ2RMJ.pdf,Document,pdf,application/pdf,502322,490.55,0.48,,,,,,,,8.0,50000.0,,,,
184883294.cpp,code/184883294.cpp,Code,cpp,text/x-c++,5433,5.31,0.01,,,,,,,,,,215.0,5218.0,3.0,27.0
145.wav,audio/145.wav,Audio,wav,audio/wav,677420,661.54,0.65,,,3.84,,pcm_s16le,44100.0,2.0,,,,,,
XRYHJNEQBXETTP5HKCE5THSUVASCXEG4.pdf,Pdf/XRYHJNEQBXETTP5HKCE5THSUVASCXEG4.pdf,Document,pdf,application/pdf,39607,38.68,0.04,,,,,,,,1.0,3960.0,,,,
165299745.cpp,code/1436/D/165299745.cpp,Code,cpp,text/x-c++,2603,2.54,0.0,,,,,,,,,,94.0,2509.0,31.0,6.0
3I3G2ZKLILXKCZTX77LVBWNF5IR2ZM7E.pdf,Pdf/3I3G2ZKLILXKCZTX77LVBWNF5IR2ZM7E.pdf,Document,pdf,application/pdf,86683,84.65,0.08,,,,,,,,1.0,8668.0,,,,
OOCZ65LSQNV54SSBIQ5C2LVLOZNKUXH3.docx,Docx/Docx/OOCZ65LSQNV54SSBIQ5C2LVLOZNKUXH3.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,65324,63.79,0.06,,,,,,,,,65324.0,,,,
73511863.java,code/73511863.java,Code,java,text/x-java-source,5090,4.97,0.0,,,,,,,,,,299.0,4941.0,1.0,165.0
OOCZ65LSQNV54SSBIQ5C2LVLOZNKUXH3.doc,Doc/Doc/OOCZ65LSQNV54SSBIQ5C2LVLOZNKUXH3.doc,Document,doc,application/msword,65324,63.79,0.06,,,,,,,,,65324.0,,,,
cc9101f06002345e30cd6f92d692d4ccc439f430.doc,Doc/Doc/cc9101f06002345e30cd6f92d692d4ccc439f430.doc,Document,doc,application/msword,172596,168.55,0.16,,,,,,,,,172596.0,,,,
183761232.cpp,code/183761232.cpp,Code,cpp,text/x-c++,7696,7.52,0.01,,,,,,,,,,869.0,7262.0,22.0,567.0
video_044.mp4,Video/video_044.mp4,Video,mp4,video/mp4,16002099,15627.05,15.26,1920.0,1036.0,29.99,23.98,,,,,,,,,
189274748.cpp,code/189274748.cpp,Code,cpp,text/x-c++,3390,3.31,0.0,,,,,,,,,,299.0,3241.0,55.0,149.0
161579182.cpp,code/1503/C/161579182.cpp,Code,cpp,text/x-c++,2261,2.21,0.0,,,,,,,,,,159.0,2182.0,7.0,103.0
303.wav,audio/303.wav,Audio,wav,audio/wav,414764,405.04,0.4,,,2.35,,pcm_s16le,44100.0,2.0,,,,,,
BLPT55AK2Y5UAQGF36X5OMVOO6APKWVI.docx,Docx/Docx/BLPT55AK2Y5UAQGF36X5OMVOO6APKWVI.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,78831,76.98,0.08,,,,,,,,,78831.0,,,,
4CWINULHRRVWF33LXZE4U5EEHETC2SI6.doc,Doc/Doc/4CWINULHRRVWF33LXZE4U5EEHETC2SI6.doc,Document,doc,application/msword,353370,345.09,0.34,,,,,,,,,353370.0,,,,
EUMZHAVVHG7K6CDQVOACCW3IN4DSMT5M.doc,Doc/Doc/EUMZHAVVHG7K6CDQVOACCW3IN4DSMT5M.doc,Document,doc,application/msword,377411,368.57,0.36,,,,,,,,,377411.0,,,,
154167669.java,code/1470/A/154167669.java,Code,java,text/x-java-source,2639,2.58,0.0,,,,,,,,,,191.0,2544.0,1.0,102.0
127252402.java,code/1534/F1/127252402.java,Code,java,text/x-java-source,13352,13.04,0.01,,,,,,,,,,1060.0,12822.0,2.0,602.0
193302705.py,code/193302705.py,Code,py,text/x-python,275,0.27,0.0,,,,,,,,,,30.0,260.0,0.0,18.0
2EDEPZ4VHTLPTWSZR6FAVUJ3B2ZVSIPS.pdf,Pdf/2EDEPZ4VHTLPTWSZR6FAVUJ3B2ZVSIPS.pdf,Document,pdf,application/pdf,240962,235.31,0.23,,,,,,,,2.0,24096.0,,,,
H75CHMEGQV5GB7Y4YQS4OYSBCPHUFFBY.doc,Doc/Doc/H75CHMEGQV5GB7Y4YQS4OYSBCPHUFFBY.doc,Document,doc,application/msword,258126,252.08,0.25,,,,,,,,,258126.0,,,,
166796217.cpp,code/1467/D/166796217.cpp,Code,cpp,text/x-c++,1503,1.47,0.0,,,,,,,,,,92.0,1457.0,6.0,51.0
JQTLTBNFMLOTJNAZWAJGUYXUWJ42X5WM.doc,Doc/Doc/JQTLTBNFMLOTJNAZWAJGUYXUWJ42X5WM.doc,Document,doc,application/msword,37569,36.69,0.04,,,,,,,,,37569.0,,,,
342.wav,audio/342.wav,Audio,wav,audio/wav,419372,409.54,0.4,,,2.38,,pcm_s16le,44100.0,2.0,,,,,,
AEJC2MUHWWSV5JKM6Q34CUY7QK4LVHP7.pdf,Pdf/AEJC2MUHWWSV5JKM6Q34CUY7QK4LVHP7.pdf,Document,pdf,application/pdf,70779,69.12,0.07,,,,,,,,1.0,7077.0,,,,
Screenshot (724).png,images/Screenshot (724).png,Image,png,image/png,413014,403.33,0.39,1920.0,1080.0,,,,,,,,,,,
172214202.cpp,code/172214202.cpp,Code,cpp,text/x-c++,1360,1.33,0.0,,,,,,,,,,50.0,1311.0,21.0,4.0
184.wav,audio/184.wav,Audio,wav,audio/wav,433196,423.04,0.41,,,2.46,,pcm_s16le,44100.0,2.0,,,,,,
CRUX6GOFZIONS7TFHX7MGJWDZ5F636K6.pdf,Pdf/CRUX6GOFZIONS7TFHX7MGJWDZ5F636K6.pdf,Document,pdf,application/pdf,123107,120.22,0.12,,,,,,,,4.0,12310.0,,,,
192850231.cpp,code/192850231.cpp,Code,cpp,text/x-c++,11382,11.12,0.01,,,,,,,,,,476.0,7310.0,53.0,255.0
ZEZKWHVDSQXEMJQPI3I6NGC26E63NXNR.pdf,Pdf/ZEZKWHVDSQXEMJQPI3I6NGC26E63NXNR.pdf,Document,pdf,application/pdf,51253,50.05,0.05,,,,,,,,1.0,5125.0,,,,
191193736.cpp,code/191193736.cpp,Code,cpp,text/x-c++,2288,2.23,0.0,,,,,,,,,,155.0,2211.0,2.0,77.0
155586419.py,code/1445/B/155586419.py,Code,py,text/x-python,5015,4.9,0.0,,,,,,,,,,420.0,4805.0,9.0,262.0
151021424.py,code/1430/D/151021424.py,Code,py,text/x-python,349,0.34,0.0,,,,,,,,,,33.0,333.0,0.0,16.0
160274966.py,code/1461/B/160274966.py,Code,py,text/x-python,694,0.68,0.0,,,,,,,,,,63.0,663.0,0.0,39.0
GDSKWZKLKQOSH72CKDIFPUJMVX4KDIW7.pdf,Pdf/GDSKWZKLKQOSH72CKDIFPUJMVX4KDIW7.pdf,Document,pdf,application/pdf,313822,306.47,0.3,,,,,,,,3.0,31382.0,,,,
350.wav,audio/350.wav,Audio,wav,audio/wav,1419322,1386.06,1.35,,,2.01,,pcm_f64le,44100.0,2.0,,,,,,
BLQYONKYGPSK7RW76LOAUDZGQXB634CT.doc,Doc/Doc/BLQYONKYGPSK7RW76LOAUDZGQXB634CT.doc,Document,doc,application/msword,37422,36.54,0.04,,,,,,,,,37422.0,,,,
VY63NSKASK2Y4IRQZDCRO3KL3N7QSD7K.pdf,Pdf/VY63NSKASK2Y4IRQZDCRO3KL3N7QSD7K.pdf,Document,pdf,application/pdf,644374,629.27,0.61,,,,,,,,12.0,50000.0,,,,
video_025.mp4,Video/video_025.mp4,Video,mp4,video/mp4,9010619,8799.43,8.59,1920.0,1036.0,30.95,23.98,,,,,,,,,
Screenshot (702).png,images/Screenshot (702).png,Image,png,image/png,946835,924.64,0.9,1920.0,1080.0,,,,,,,,,,,
53.wav,audio/53.wav,Audio,wav,audio/wav,1603642,1566.06,1.53,,,2.27,,pcm_f64le,44100.0,2.0,,,,,,
L3YHCAZRLQVYA7O4G6SG5BQHUREJTYQO.pdf,Pdf/L3YHCAZRLQVYA7O4G6SG5BQHUREJTYQO.pdf,Document,pdf,application/pdf,619143,604.63,0.59,,,,,,,,2.0,50000.0,,,,
140.wav,audio/140.wav,Audio,wav,audio/wav,1990714,1944.06,1.9,,,2.82,,pcm_f64le,44100.0,2.0,,,,,,
172.wav,audio/172.wav,Audio,wav,audio/wav,479276,468.04,0.46,,,2.72,,pcm_s16le,44100.0,2.0,,,,,,
192830612.py,code/192830612.py,Code,py,text/x-python,3177,3.1,0.0,,,,,,,,,,213.0,3071.0,8.0,119.0
141568860.java,code/1534/D/141568860.java,Code,java,text/x-java-source,3402,3.32,0.0,,,,,,,,,,228.0,3288.0,9.0,130.0
video_057.mp4,Video/video_057.mp4,Video,mp4,video/mp4,13988640,13660.78,13.34,1920.0,1036.0,30.03,23.98,,,,,,,,,
rdc_mouvement_de_population_retournee_janvier_2024.docx,Docx/Docx/rdc_mouvement_de_population_retournee_janvier_2024.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,725162,708.17,0.69,,,,,,,,,725162.0,,,,
166002385.cpp,code/1513/D/166002385.cpp,Code,cpp,text/x-c++,1143,1.12,0.0,,,,,,,,,,113.0,1087.0,4.0,58.0
152965522.cpp,code/1421/E/152965522.cpp,Code,cpp,text/x-c++,1372,1.34,0.0,,,,,,,,,,99.0,1267.0,12.0,53.0
167710726.cpp,code/1454/C/167710726.cpp,Code,cpp,text/x-c++,2993,2.92,0.0,,,,,,,,,,248.0,2860.0,29.0,144.0
191373052.cpp,code/191373052.cpp,Code,cpp,text/x-c++,1800,1.76,0.0,,,,,,,,,,122.0,1739.0,20.0,63.0
video_085.mp4,Video/video_085.mp4,Video,mp4,video/mp4,22146322,21627.27,21.12,1920.0,1036.0,29.99,23.98,,,,,,,,,
194179189.java,code/194179189.java,Code,java,text/x-java-source,320,0.31,0.0,,,,,,,,,,28.0,306.0,0.0,17.0
video_029.mp4,Video/video_029.mp4,Video,mp4,video/mp4,12666386,12369.52,12.08,1920.0,1036.0,30.03,23.98,,,,,,,,,
video_096.mp4,Video/video_096.mp4,Video,mp4,video/mp4,48794730,47651.1,46.53,1920.0,1036.0,30.03,23.98,,,,,,,,,
3KF674T52XCSSWUXJN6WRXYXLXBCQI3P.pdf,Pdf/3KF674T52XCSSWUXJN6WRXYXLXBCQI3P.pdf,Document,pdf,application/pdf,2399103,2342.87,2.29,,,,,,,,1.0,50000.0,,,,
TQSAKC5ZXKO27EPBJ7HLTN2K3CW5L4MR.doc,Doc/Doc/TQSAKC5ZXKO27EPBJ7HLTN2K3CW5L4MR.doc,Document,doc,application/msword,37970,37.08,0.04,,,,,,,,,37970.0,,,,
161380592.java,code/1521/A/161380592.java,Code,java,text/x-java-source,661,0.65,0.0,,,,,,,,,,61.0,631.0,0.0,38.0
227.wav,audio/227.wav,Audio,wav,audio/wav,2580538,2520.06,2.46,,,3.66,,pcm_f64le,44100.0,2.0,,,,,,
Screenshot (592).png,images/Screenshot (592).png,Image,png,image/png,2651499,2589.35,2.53,1920.0,1080.0,,,,,,,,,,,
105054541.py,code/105054541.py,Code,py,text/x-python,709,0.69,0.0,,,,,,,,,,61.0,679.0,0.0,31.0
127028186.java,code/1401/D/127028186.java,Code,java,text/x-java-source,1970,1.92,0.0,,,,,,,,,,148.0,1896.0,3.0,84.0
44CC3S6FHPO5OFLW26RYVMNN3CLMBFU5.pdf,Pdf/44CC3S6FHPO5OFLW26RYVMNN3CLMBFU5.pdf,Document,pdf,application/pdf,46861,45.76,0.04,,,,,,,,2.0,4686.0,,,,
186794208.py,code/186794208.py,Code,py,text/x-python,1272,1.24,0.0,,,,,,,,,,115.0,1215.0,1.0,66.0
135196731.py,code/135196731.py,Code,py,text/x-python,3251,3.17,0.0,,,,,,,,,,206.0,3148.0,3.0,116.0
148656310.py,code/1517/B/148656310.py,Code,py,text/x-python,1563,1.53,0.0,,,,,,,,,,63.0,1501.0,15.0,8.0
153477552.cpp,code/1468/H/153477552.cpp,Code,cpp,text/x-c++,747,0.73,0.0,,,,,,,,,,77.0,709.0,3.0,38.0
VDWP6Q64TMEWDW2TCZ4TGUJX44EK6E36.pdf,Pdf/VDWP6Q64TMEWDW2TCZ4TGUJX44EK6E36.pdf,Document,pdf,application/pdf,35087,34.26,0.03,,,,,,,,1.0,3508.0,,,,
45W73IZ4UHYYGASU2Y4JO6Q7SC56OPTI.pdf,Pdf/45W73IZ4UHYYGASU2Y4JO6Q7SC56OPTI.pdf,Document,pdf,application/pdf,15451,15.09,0.01,,,,,,,,1.0,1545.0,,,,
P7MWMCFFFSYYNCKYBTUACYK2SLL32AB5.pdf,Pdf/P7MWMCFFFSYYNCKYBTUACYK2SLL32AB5.pdf,Document,pdf,application/pdf,688128,672.0,0.66,,,,,,,,1.0,50000.0,,,,
video_073.mp4,Video/video_073.mp4,Video,mp4,video/mp4,34282797,33479.29,32.69,1920.0,1036.0,30.03,23.98,,,,,,,,,
67JSPHIB2F6WUL35OLRAOZ2UEDTI2XZ5.docx,Docx/Docx/67JSPHIB2F6WUL35OLRAOZ2UEDTI2XZ5.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,40282,39.34,0.04,,,,,,,,,40282.0,,,,
Screenshot (732).png,images/Screenshot (732).png,Image,png,image/png,113468,110.81,0.11,1920.0,1080.0,,,,,,,,,,,
167205113.java,code/1452/D/167205113.java,Code,java,text/x-java-source,7373,7.2,0.01,,,,,,,,,,624.0,7061.0,2.0,350.0
147223801.cpp,code/1423/B/147223801.cpp,Code,cpp,text/x-c++,3695,3.61,0.0,,,,,,,,,,253.0,3569.0,15.0,139.0
178009559.cpp,code/178009559.cpp,Code,cpp,text/x-c++,2717,2.65,0.0,,,,,,,,,,189.0,2623.0,12.0,98.0
78.wav,audio/78.wav,Audio,wav,audio/wav,529964,517.54,0.51,,,3.0,,pcm_s16le,44100.0,2.0,,,,,,
191694441.cpp,code/191694441.cpp,Code,cpp,text/x-c++,3020,2.95,0.0,,,,,,,,,,119.0,2786.0,12.0,14.0
video_059.mp4,Video/video_059.mp4,Video,mp4,video/mp4,16788467,16394.99,16.01,1920.0,1036.0,30.03,23.98,,,,,,,,,
118726274.py,code/1529/E/118726274.py,Code,py,text/x-python,13010,12.71,0.01,,,,,,,,,,761.0,12630.0,30.0,442.0
MFDBEUJHJSM7EYXX7SA6GULFWNIDHE5Q.docx,Docx/Docx/MFDBEUJHJSM7EYXX7SA6GULFWNIDHE5Q.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,47814513,46693.86,45.6,,,,,,,,,47814513.0,,,,
Screenshot (452).png,images/Screenshot (452).png,Image,png,image/png,274528,268.09,0.26,1920.0,1080.0,,,,,,,,,,,
40.wav,audio/40.wav,Audio,wav,audio/wav,474668,463.54,0.45,,,2.69,,pcm_s16le,44100.0,2.0,,,,,,
Screenshot (476).png,images/Screenshot (476).png,Image,png,image/png,146333,142.9,0.14,1920.0,1080.0,,,,,,,,,,,
DG45DWPFVSPLLJLFUHTJUGTYNSX7WEMF.docx,Docx/Docx/DG45DWPFVSPLLJLFUHTJUGTYNSX7WEMF.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,611412,597.08,0.58,,,,,,,,,611412.0,,,,
11613a97cef51ad28635fdd86915e74d94cff227.docx,Docx/Docx/11613a97cef51ad28635fdd86915e74d94cff227.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,170849,166.84,0.16,,,,,,,,,170849.0,,,,
177.wav,audio/177.wav,Audio,wav,audio/wav,612908,598.54,0.58,,,3.47,,pcm_s16le,44100.0,2.0,,,,,,
191381488.cpp,code/191381488.cpp,Code,cpp,text/x-c++,2753,2.69,0.0,,,,,,,,,,220.0,2643.0,29.0,118.0
OEP4CRRCT63IR7FA3IVB5BCG2ZREEVGH.pdf,Pdf/OEP4CRRCT63IR7FA3IVB5BCG2ZREEVGH.pdf,Document,pdf,application/pdf,85028,83.04,0.08,,,,,,,,2.0,8502.0,,,,
video_071.mp4,Video/video_071.mp4,Video,mp4,video/mp4,15914486,15541.49,15.18,1920.0,1036.0,30.03,23.98,,,,,,,,,
SQSXIT5KUD33XPR7ABPDCGW4XGQGAQYH.pdf,Pdf/SQSXIT5KUD33XPR7ABPDCGW4XGQGAQYH.pdf,Document,pdf,application/pdf,10736,10.48,0.01,,,,,,,,2.0,1073.0,,,,
FDTYXYUFBYWZS4D6AXVHXVZMDTSVAQO3.pdf,Pdf/FDTYXYUFBYWZS4D6AXVHXVZMDTSVAQO3.pdf,Document,pdf,application/pdf,91514,89.37,0.09,,,,,,,,1.0,9151.0,,,,
124890957.java,code/1484/C/124890957.java,Code,java,text/x-java-source,2053,2.0,0.0,,,,,,,,,,161.0,1973.0,0.0,82.0
CMKTEAMIWZYAZM4XVNX6MDAOWI4G7VD6.pdf,Pdf/CMKTEAMIWZYAZM4XVNX6MDAOWI4G7VD6.pdf,Document,pdf,application/pdf,52066,50.85,0.05,,,,,,,,18.0,5206.0,,,,
194265363.cpp,code/194265363.cpp,Code,cpp,text/x-c++,133,0.13,0.0,,,,,,,,,,5.0,131.0,1.0,2.0
Screenshot (461).png,images/Screenshot (461).png,Image,png,image/png,166039,162.15,0.16,1920.0,1080.0,,,,,,,,,,,
151854031.java,code/1458/A/151854031.java,Code,java,text/x-java-source,2414,2.36,0.0,,,,,,,,,,106.0,2309.0,0.0,10.0
QNKRV7UHP5TEQSOYA73EJYJ7MSG66S3D.pdf,Pdf/QNKRV7UHP5TEQSOYA73EJYJ7MSG66S3D.pdf,Document,pdf,application/pdf,35971,35.13,0.03,,,,,,,,3.0,3597.0,,,,
172309419.java,code/172309419.java,Code,java,text/x-java-source,16527,16.14,0.02,,,,,,,,,,1086.0,15984.0,5.0,611.0
74.wav,audio/74.wav,Audio,wav,audio/wav,1548346,1512.06,1.48,,,2.19,,pcm_f64le,44100.0,2.0,,,,,,
Screenshot (443).png,images/Screenshot (443).png,Image,png,image/png,179277,175.08,0.17,1920.0,1080.0,,,,,,,,,,,
347.wav,audio/347.wav,Audio,wav,audio/wav,1585210,1548.06,1.51,,,2.25,,pcm_f64le,44100.0,2.0,,,,,,
184292464.cpp,code/184292464.cpp,Code,cpp,text/x-c++,1114,1.09,0.0,,,,,,,,,,116.0,1056.0,7.0,58.0
207.wav,audio/207.wav,Audio,wav,audio/wav,488492,477.04,0.47,,,2.77,,pcm_s16le,44100.0,2.0,,,,,,
190641955.py,code/190641955.py,Code,py,text/x-python,917,0.9,0.0,,,,,,,,,,50.0,892.0,0.0,27.0
video_015.mp4,Video/video_015.mp4,Video,mp4,video/mp4,4582881,4475.47,4.37,1920.0,1036.0,30.91,23.98,,,,,,,,,
167727969.cpp,code/1545/D/167727969.cpp,Code,cpp,text/x-c++,2041,1.99,0.0,,,,,,,,,,88.0,1912.0,11.0,3.0
241.wav,audio/241.wav,Audio,wav,audio/wav,433196,423.04,0.41,,,2.46,,pcm_s16le,44100.0,2.0,,,,,,
108820059.py,code/1491/E/108820059.py,Code,py,text/x-python,1637,1.6,0.0,,,,,,,,,,61.0,1607.0,0.0,30.0
88796176.java,code/88796176.java,Code,java,text/x-java-source,5215,5.09,0.0,,,,,,,,,,388.0,5021.0,10.0,218.0
video_080.mp4,Video/video_080.mp4,Video,mp4,video/mp4,14805445,14458.44,14.12,1920.0,1036.0,29.99,23.98,,,,,,,,,
190756905.py,code/190756905.py,Code,py,text/x-python,707,0.69,0.0,,,,,,,,,,53.0,681.0,3.0,30.0
154419569.java,code/154419569.java,Code,java,text/x-java-source,1114,1.09,0.0,,,,,,,,,,79.0,1075.0,0.0,39.0
146752006.java,code/1546/B/146752006.java,Code,java,text/x-java-source,3197,3.12,0.0,,,,,,,,,,204.0,3095.0,2.0,113.0
Screenshot (737).png,images/Screenshot (737).png,Image,png,image/png,128320,125.31,0.12,1920.0,1080.0,,,,,,,,,,,
Screenshot (596).png,images/Screenshot (596).png,Image,png,image/png,567711,554.41,0.54,1920.0,1080.0,,,,,,,,,,,
Screenshot (598).png,images/Screenshot (598).png,Image,png,image/png,121188,118.35,0.12,1920.0,1080.0,,,,,,,,,,,
166073065.py,code/1436/C/166073065.py,Code,py,text/x-python,733,0.72,0.0,,,,,,,,,,55.0,706.0,0.0,27.0
Screenshot (482).png,images/Screenshot (482).png,Image,png,image/png,580963,567.35,0.55,1920.0,1080.0,,,,,,,,,,,
video_040.mp4,Video/video_040.mp4,Video,mp4,video/mp4,14290867,13955.92,13.63,1920.0,1036.0,29.99,23.98,,,,,,,,,
194126765.cpp,code/194126765.cpp,Code,cpp,text/x-c++,2488,2.43,0.0,,,,,,,,,,134.0,2355.0,7.0,10.0
167528975.cpp,code/1461/C/167528975.cpp,Code,cpp,text/x-c++,2868,2.8,0.0,,,,,,,,,,313.0,2712.0,19.0,160.0
111613136.java,code/111613136.java,Code,java,text/x-java-source,3584,3.5,0.0,,,,,,,,,,351.0,3409.0,1.0,208.0
Screenshot (441).png,images/Screenshot (441).png,Image,png,image/png,126260,123.3,0.12,1920.0,1080.0,,,,,,,,,,,
166109086.cpp,code/1446/A/166109086.cpp,Code,cpp,text/x-c++,2592,2.53,0.0,,,,,,,,,,139.0,2523.0,21.0,71.0
136543539.py,code/1484/B/136543539.py,Code,py,text/x-python,356,0.35,0.0,,,,,,,,,,20.0,346.0,0.0,12.0
OARISNKXLKQMHUOI5CJP52OYQJ2AARZR.docx,Docx/Docx/OARISNKXLKQMHUOI5CJP52OYQJ2AARZR.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,62529,61.06,0.06,,,,,,,,,62529.0,,,,
J5ZSV4CEZDUKODXRBOAVGJVB5XTR5QMA.pdf,Pdf/J5ZSV4CEZDUKODXRBOAVGJVB5XTR5QMA.pdf,Document,pdf,application/pdf,1379,1.35,0.0,,,,,,,,2.0,137.0,,,,
166862045.cpp,code/1535/B/166862045.cpp,Code,cpp,text/x-c++,1142,1.12,0.0,,,,,,,,,,98.0,1093.0,17.0,51.0
b4eb68dd1d92f8c56b25e6d52948ba6c8ca8ec83.pdf,Pdf/b4eb68dd1d92f8c56b25e6d52948ba6c8ca8ec83.pdf,Document,pdf,application/pdf,3258806,3182.43,3.11,,,,,,,,1.0,50000.0,,,,
PLOHNC5FBG7GG7BN7IZ5TLOLYMGRDOY6.pdf,Pdf/PLOHNC5FBG7GG7BN7IZ5TLOLYMGRDOY6.pdf,Document,pdf,application/pdf,67106,65.53,0.06,,,,,,,,1.0,6710.0,,,,
166757502.cpp,code/1511/C/166757502.cpp,Code,cpp,text/x-c++,575,0.56,0.0,,,,,,,,,,28.0,548.0,7.0,4.0
2G54QACZZK5MIIKK25USTLNPN66FST63.doc,Doc/Doc/2G54QACZZK5MIIKK25USTLNPN66FST63.doc,Document,doc,application/msword,104011,101.57,0.1,,,,,,,,,104011.0,,,,
121346377.java,code/1422/C/121346377.java,Code,java,text/x-java-source,2144,2.09,0.0,,,,,,,,,,161.0,2064.0,7.0,103.0
Screenshot (473).png,images/Screenshot (473).png,Image,png,image/png,127789,124.79,0.12,1920.0,1080.0,,,,,,,,,,,
144112846.java,code/1416/A/144112846.java,Code,java,text/x-java-source,38089,37.2,0.04,,,,,,,,,,2536.0,36821.0,5.0,1455.0
161017556.java,code/1527/B1/161017556.java,Code,java,text/x-java-source,945,0.92,0.0,,,,,,,,,,66.0,912.0,3.0,35.0
2G54QACZZK5MIIKK25USTLNPN66FST63.docx,Docx/Docx/2G54QACZZK5MIIKK25USTLNPN66FST63.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,104011,101.57,0.1,,,,,,,,,104011.0,,,,
Screenshot (699).png,images/Screenshot (699).png,Image,png,image/png,2667654,2605.13,2.54,1920.0,1080.0,,,,,,,,,,,
