filename,relative_path,category,extension,mime_type,file_size_bytes,file_size_kb,file_size_mb,width,height,duration_seconds,fps,codec,sample_rate,channels,page_count,text_length,line_count,character_count,comment_line_count,blank_line_count
50.wav,audio/50.wav,Audio,wav,audio/wav,1935418,1890.06,1.85,,,2.74,,pcm_f64le,44100,2,,,,,,
52.wav,audio/52.wav,Audio,wav,audio/wav,400940,391.54,0.38,,,2.27,,pcm_s16le,44100,2,,,,,,
53.wav,audio/53.wav,Audio,wav,audio/wav,1603642,1566.06,1.53,,,2.27,,pcm_f64le,44100,2,,,,,,
54.wav,audio/54.wav,Audio,wav,audio/wav,400940,391.54,0.38,,,2.27,,pcm_s16le,44100,2,,,,,,
55.wav,audio/55.wav,Audio,wav,audio/wav,511532,499.54,0.49,,,2.9,,pcm_s16le,44100,2,,,,,,
58.wav,audio/58.wav,Audio,wav,audio/wav,451628,441.04,0.43,,,2.56,,pcm_s16le,44100,2,,,,,,
6.wav,audio/6.wav,Audio,wav,audio/wav,442412,432.04,0.42,,,2.51,,pcm_s16le,44100,2,,,,,,
60.wav,audio/60.wav,Audio,wav,audio/wav,451628,441.04,0.43,,,2.56,,pcm_s16le,44100,2,,,,,,
62.wav,audio/62.wav,Audio,wav,audio/wav,2175034,2124.06,2.07,,,3.08,,pcm_f64le,44100,2,,,,,,
63.wav,audio/63.wav,Audio,wav,audio/wav,543788,531.04,0.52,,,3.08,,pcm_s16le,44100,2,,,,,,
64.wav,audio/64.wav,Audio,wav,audio/wav,470060,459.04,0.45,,,2.66,,pcm_s16le,44100,2,,,,,,
67.wav,audio/67.wav,Audio,wav,audio/wav,493100,481.54,0.47,,,2.8,,pcm_s16le,44100,2,,,,,,
68.wav,audio/68.wav,Audio,wav,audio/wav,1972282,1926.06,1.88,,,2.8,,pcm_f64le,44100,2,,,,,,
69.wav,audio/69.wav,Audio,wav,audio/wav,493100,481.54,0.47,,,2.8,,pcm_s16le,44100,2,,,,,,
70.wav,audio/70.wav,Audio,wav,audio/wav,396332,387.04,0.38,,,2.25,,pcm_s16le,44100,2,,,,,,
71.wav,audio/71.wav,Audio,wav,audio/wav,1585210,1548.06,1.51,,,2.25,,pcm_f64le,44100,2,,,,,,
73.wav,audio/73.wav,Audio,wav,audio/wav,387116,378.04,0.37,,,2.19,,pcm_s16le,44100,2,,,,,,
74.wav,audio/74.wav,Audio,wav,audio/wav,1548346,1512.06,1.48,,,2.19,,pcm_f64le,44100,2,,,,,,
76.wav,audio/76.wav,Audio,wav,audio/wav,529964,517.54,0.51,,,3.0,,pcm_s16le,44100,2,,,,,,
77.wav,audio/77.wav,Audio,wav,audio/wav,2119738,2070.06,2.02,,,3.0,,pcm_f64le,44100,2,,,,,,
78.wav,audio/78.wav,Audio,wav,audio/wav,529964,517.54,0.51,,,3.0,,pcm_s16le,44100,2,,,,,,
79.wav,audio/79.wav,Audio,wav,audio/wav,516140,504.04,0.49,,,2.93,,pcm_s16le,44100,2,,,,,,
80.wav,audio/80.wav,Audio,wav,audio/wav,2064442,2016.06,1.97,,,2.93,,pcm_f64le,44100,2,,,,,,
82.wav,audio/82.wav,Audio,wav,audio/wav,493100,481.54,0.47,,,2.8,,pcm_s16le,44100,2,,,,,,
83.wav,audio/83.wav,Audio,wav,audio/wav,1972282,1926.06,1.88,,,2.8,,pcm_f64le,44100,2,,,,,,
85.wav,audio/85.wav,Audio,wav,audio/wav,456236,445.54,0.44,,,2.59,,pcm_s16le,44100,2,,,,,,
89.wav,audio/89.wav,Audio,wav,audio/wav,1511482,1476.06,1.44,,,2.14,,pcm_f64le,44100,2,,,,,,
9.wav,audio/9.wav,Audio,wav,audio/wav,387116,378.04,0.37,,,2.19,,pcm_s16le,44100,2,,,,,,
90.wav,audio/90.wav,Audio,wav,audio/wav,377900,369.04,0.36,,,2.14,,pcm_s16le,44100,2,,,,,,
91.wav,audio/91.wav,Audio,wav,audio/wav,396332,387.04,0.38,,,2.25,,pcm_s16le,44100,2,,,,,,
93.wav,audio/93.wav,Audio,wav,audio/wav,396332,387.04,0.38,,,2.25,,pcm_s16le,44100,2,,,,,,
96.wav,audio/96.wav,Audio,wav,audio/wav,423980,414.04,0.4,,,2.4,,pcm_s16le,44100,2,,,,,,
97.wav,audio/97.wav,Audio,wav,audio/wav,410156,400.54,0.39,,,2.32,,pcm_s16le,44100,2,,,,,,
99.wav,audio/99.wav,Audio,wav,audio/wav,410156,400.54,0.39,,,2.32,,pcm_s16le,44100,2,,,,,,
100105603.py,code/100105603.py,Code,py,text/x-python,3511,3.43,0.0,,,,,,,,,,193,3415,23,111
100202175.java,code/100202175.java,Code,java,text/x-java-source,452,0.44,0.0,,,,,,,,,,45,430,0,22
100202317.java,code/100202317.java,Code,java,text/x-java-source,464,0.45,0.0,,,,,,,,,,47,441,0,23
100228787.java,code/100228787.java,Code,java,text/x-java-source,1564,1.53,0.0,,,,,,,,,,120,1504,1,63
100253407.java,code/100253407.java,Code,java,text/x-java-source,3602,3.52,0.0,,,,,,,,,,124,3478,2,22
100253629.java,code/100253629.java,Code,java,text/x-java-source,1767,1.73,0.0,,,,,,,,,,71,1696,1,13
100253978.java,code/100253978.java,Code,java,text/x-java-source,2639,2.58,0.0,,,,,,,,,,101,2538,1,19
100281372.py,code/100281372.py,Code,py,text/x-python,875,0.85,0.0,,,,,,,,,,39,836,0,11
100281932.py,code/100281932.py,Code,py,text/x-python,758,0.74,0.0,,,,,,,,,,38,720,0,11
100310269.java,code/100310269.java,Code,java,text/x-java-source,10549,10.3,0.01,,,,,,,,,,361,10369,10,194
100311648.java,code/100311648.java,Code,java,text/x-java-source,5345,5.22,0.01,,,,,,,,,,362,5140,2,211
100320562.py,code/100320562.py,Code,py,text/x-python,2383,2.33,0.0,,,,,,,,,,209,2279,0,130
100328964.java,code/100328964.java,Code,java,text/x-java-source,2912,2.84,0.0,,,,,,,,,,82,2830,0,12
100338688.java,code/100338688.java,Code,java,text/x-java-source,3350,3.27,0.0,,,,,,,,,,184,3258,0,101
100411979.java,code/100411979.java,Code,java,text/x-java-source,4848,4.73,0.0,,,,,,,,,,357,4670,0,213
100477801.java,code/100477801.java,Code,java,text/x-java-source,6898,6.74,0.01,,,,,,,,,,626,6585,4,353
100478585.java,code/100478585.java,Code,java,text/x-java-source,3328,3.25,0.0,,,,,,,,,,132,3196,6,11
100484086.java,code/100484086.java,Code,java,text/x-java-source,964,0.94,0.0,,,,,,,,,,69,930,0,40
100485858.py,code/100485858.py,Code,py,text/x-python,8163,7.97,0.01,,,,,,,,,,849,7739,9,756
100488546.py,code/100488546.py,Code,py,text/x-python,638,0.62,0.0,,,,,,,,,,22,616,0,3
100530335.java,code/100530335.java,Code,java,text/x-java-source,3788,3.7,0.0,,,,,,,,,,263,3657,0,152
100532056.java,code/100532056.java,Code,java,text/x-java-source,3788,3.7,0.0,,,,,,,,,,263,3657,0,152
100571031.py,code/100571031.py,Code,py,text/x-python,974,0.95,0.0,,,,,,,,,,110,919,1,69
100608215.java,code/100608215.java,Code,java,text/x-java-source,3430,3.35,0.0,,,,,,,,,,114,3316,2,17
100636736.py,code/100636736.py,Code,py,text/x-python,719,0.7,0.0,,,,,,,,,,63,688,0,34
100642148.java,code/100642148.java,Code,java,text/x-java-source,7452,7.28,0.01,,,,,,,,,,460,7222,1,253
100693151.java,code/100693151.java,Code,java,text/x-java-source,3497,3.42,0.0,,,,,,,,,,244,3375,1,142
100700825.java,code/100700825.java,Code,java,text/x-java-source,3451,3.37,0.0,,,,,,,,,,238,3332,1,138
100700989.java,code/100700989.java,Code,java,text/x-java-source,3290,3.21,0.0,,,,,,,,,,232,3174,1,135
100703891.java,code/100703891.java,Code,java,text/x-java-source,3951,3.86,0.0,,,,,,,,,,273,3815,0,158
100710505.py,code/100710505.py,Code,py,text/x-python,827,0.81,0.0,,,,,,,,,,38,789,0,11
100737858.java,code/100737858.java,Code,java,text/x-java-source,6542,6.39,0.01,,,,,,,,,,468,6308,0,275
100749478.java,code/100749478.java,Code,java,text/x-java-source,3440,3.36,0.0,,,,,,,,,,337,3272,1,207
100749884.java,code/100749884.java,Code,java,text/x-java-source,4703,4.59,0.0,,,,,,,,,,324,4541,10,186
100752532.py,code/100752532.py,Code,py,text/x-python,9907,9.67,0.01,,,,,,,,,,766,9482,15,445
100764031.java,code/100764031.java,Code,java,text/x-java-source,3792,3.7,0.0,,,,,,,,,,250,3667,1,145
100764059.java,code/100764059.java,Code,java,text/x-java-source,3786,3.7,0.0,,,,,,,,,,250,3661,1,145
100771135.py,code/100771135.py,Code,py,text/x-python,822,0.8,0.0,,,,,,,,,,34,788,0,7
100771227.py,code/100771227.py,Code,py,text/x-python,851,0.83,0.0,,,,,,,,,,36,816,0,9
100771299.py,code/100771299.py,Code,py,text/x-python,853,0.83,0.0,,,,,,,,,,36,818,0,9
100774270.py,code/100774270.py,Code,py,text/x-python,9810,9.58,0.01,,,,,,,,,,732,9402,12,428
100776252.py,code/100776252.py,Code,py,text/x-python,1530,1.49,0.0,,,,,,,,,,61,1469,6,19
100779650.py,code/100779650.py,Code,py,text/x-python,8468,8.27,0.01,,,,,,,,,,885,8026,8,774
100838967.py,code/100838967.py,Code,py,text/x-python,9364,9.14,0.01,,,,,,,,,,716,8964,12,419
100848963.py,code/100848963.py,Code,py,text/x-python,963,0.94,0.0,,,,,,,,,,99,914,2,65
100863889.py,code/100863889.py,Code,py,text/x-python,14586,14.24,0.01,,,,,,,,,,1106,13991,16,632
100865276.py,code/100865276.py,Code,py,text/x-python,11170,10.91,0.01,,,,,,,,,,832,10712,13,476
100889122.java,code/100889122.java,Code,java,text/x-java-source,5352,5.23,0.01,,,,,,,,,,473,5116,4,275
100892852.py,code/100892852.py,Code,py,text/x-python,1671,1.63,0.0,,,,,,,,,,152,1595,4,83
100894362.java,code/100894362.java,Code,java,text/x-java-source,6995,6.83,0.01,,,,,,,,,,645,6673,14,380
100978847.java,code/100978847.java,Code,java,text/x-java-source,11685,11.41,0.01,,,,,,,,,,445,11463,9,238
100979152.java,code/100979152.java,Code,java,text/x-java-source,11711,11.44,0.01,,,,,,,,,,449,11487,10,241
101036036.py,code/101036036.py,Code,py,text/x-python,439,0.43,0.0,,,,,,,,,,43,418,0,24
101075460.py,code/101075460.py,Code,py,text/x-python,553,0.54,0.0,,,,,,,,,,48,529,0,24
101120544.java,code/101120544.java,Code,java,text/x-java-source,503,0.49,0.0,,,,,,,,,,31,488,0,16
101146378.py,code/101146378.py,Code,py,text/x-python,9481,9.26,0.01,,,,,,,,,,963,9000,29,825
101158391.py,code/101158391.py,Code,py,text/x-python,4898,4.78,0.0,,,,,,,,,,293,4752,4,151
101196253.py,code/101196253.py,Code,py,text/x-python,2412,2.36,0.0,,,,,,,,,,208,2308,4,122
101201218.py,code/101201218.py,Code,py,text/x-python,1490,1.46,0.0,,,,,,,,,,125,1428,0,62
101223603.py,code/101223603.py,Code,py,text/x-python,1933,1.89,0.0,,,,,,,,,,212,1827,0,113
101371519.py,code/101371519.py,Code,py,text/x-python,895,0.87,0.0,,,,,,,,,,72,859,0,40
101383563.py,code/101383563.py,Code,py,text/x-python,1849,1.81,0.0,,,,,,,,,,197,1751,0,104
101418753.py,code/101418753.py,Code,py,text/x-python,1345,1.31,0.0,,,,,,,,,,52,1293,0,14
101469682.py,code/101469682.py,Code,py,text/x-python,1615,1.58,0.0,,,,,,,,,,52,1563,0,13
101478577.py,code/101478577.py,Code,py,text/x-python,1510,1.47,0.0,,,,,,,,,,59,1451,0,15
101496007.java,code/101496007.java,Code,java,text/x-java-source,36506,35.65,0.03,,,,,,,,,,3306,34853,161,2177
101669537.java,code/101669537.java,Code,java,text/x-java-source,8589,8.39,0.01,,,,,,,,,,770,8204,4,430
101698497.py,code/101698497.py,Code,py,text/x-python,5358,5.23,0.01,,,,,,,,,,350,5183,11,197
101798388.py,code/101798388.py,Code,py,text/x-python,522,0.51,0.0,,,,,,,,,,39,503,0,20
101815154.py,code/101815154.py,Code,py,text/x-python,872,0.85,0.0,,,,,,,,,,69,838,2,39
101815408.py,code/101815408.py,Code,py,text/x-python,915,0.89,0.0,,,,,,,,,,69,881,3,39
101850835.java,code/101850835.java,Code,java,text/x-java-source,7275,7.1,0.01,,,,,,,,,,681,6935,10,404
101938196.py,code/101938196.py,Code,py,text/x-python,3807,3.72,0.0,,,,,,,,,,366,3624,10,267
101943521.py,code/101943521.py,Code,py,text/x-python,1657,1.62,0.0,,,,,,,,,,105,1605,5,55
101999037.java,code/101999037.java,Code,java,text/x-java-source,10217,9.98,0.01,,,,,,,,,,838,9798,5,469
101999279.java,code/101999279.java,Code,java,text/x-java-source,9885,9.65,0.01,,,,,,,,,,301,9735,11,157
102029545.py,code/102029545.py,Code,py,text/x-python,9573,9.35,0.01,,,,,,,,,,738,9162,12,433
102089395.py,code/102089395.py,Code,py,text/x-python,1724,1.68,0.0,,,,,,,,,,129,1660,0,66
102104447.py,code/102104447.py,Code,py,text/x-python,9530,9.31,0.01,,,,,,,,,,732,9122,12,429
102107981.py,code/102107981.py,Code,py,text/x-python,9959,9.73,0.01,,,,,,,,,,756,9539,13,441
102130399.py,code/102130399.py,Code,py,text/x-python,3299,3.22,0.0,,,,,,,,,,201,3199,11,117
102142971.py,code/102142971.py,Code,py,text/x-python,10081,9.84,0.01,,,,,,,,,,756,9661,12,442
102148930.py,code/102148930.py,Code,py,text/x-python,4868,4.75,0.0,,,,,,,,,,289,4724,7,159
102151604.py,code/102151604.py,Code,py,text/x-python,573,0.56,0.0,,,,,,,,,,43,552,0,24
102260595.py,code/102260595.py,Code,py,text/x-python,10111,9.87,0.01,,,,,,,,,,772,9683,14,452
102261320.py,code/102261320.py,Code,py,text/x-python,3323,3.25,0.0,,,,,,,,,,223,3212,10,132
102271892.py,code/102271892.py,Code,py,text/x-python,2062,2.01,0.0,,,,,,,,,,103,1959,0,3
102276690.java,code/102276690.java,Code,java,text/x-java-source,22515,21.99,0.02,,,,,,,,,,19,22506,0,9
102281208.py,code/102281208.py,Code,py,text/x-python,3980,3.89,0.0,,,,,,,,,,253,3854,8,145
102285691.py,code/102285691.py,Code,py,text/x-python,368,0.36,0.0,,,,,,,,,,39,349,0,19
102286786.py,code/102286786.py,Code,py,text/x-python,274,0.27,0.0,,,,,,,,,,17,266,0,8
102287291.py,code/102287291.py,Code,py,text/x-python,183,0.18,0.0,,,,,,,,,,13,177,0,6
102287819.py,code/102287819.py,Code,py,text/x-python,174,0.17,0.0,,,,,,,,,,15,167,0,7
102331739.py,code/102331739.py,Code,py,text/x-python,1544,1.51,0.0,,,,,,,,,,64,1480,0,16
102351312.py,code/102351312.py,Code,py,text/x-python,13597,13.28,0.01,,,,,,,,,,809,13193,28,466
102371018.py,code/102371018.py,Code,py,text/x-python,2777,2.71,0.0,,,,,,,,,,177,2689,3,104
102383243.py,code/102383243.py,Code,py,text/x-python,5628,5.5,0.01,,,,,,,,,,369,5444,8,215
102435584.java,code/102435584.java,Code,java,text/x-java-source,14409,14.07,0.01,,,,,,,,,,1088,13865,21,584
102435686.java,code/102435686.java,Code,java,text/x-java-source,14173,13.84,0.01,,,,,,,,,,1074,13636,21,579
102447578.java,code/102447578.java,Code,java,text/x-java-source,1698,1.66,0.0,,,,,,,,,,132,1632,1,66
102451368.java,code/102451368.java,Code,java,text/x-java-source,5559,5.43,0.01,,,,,,,,,,413,5353,0,208
102495749.py,code/102495749.py,Code,py,text/x-python,2731,2.67,0.0,,,,,,,,,,74,2658,2,0
102505461.py,code/102505461.py,Code,py,text/x-python,2163,2.11,0.0,,,,,,,,,,216,2055,21,155
102506923.java,code/102506923.java,Code,java,text/x-java-source,3114,3.04,0.0,,,,,,,,,,108,3007,0,3
102512641.java,code/102512641.java,Code,java,text/x-java-source,3251,3.17,0.0,,,,,,,,,,195,3154,0,100
102530218.py,code/102530218.py,Code,py,text/x-python,886,0.87,0.0,,,,,,,,,,81,846,0,46
102532735.py,code/102532735.py,Code,py,text/x-python,1072,1.05,0.0,,,,,,,,,,103,1021,0,56
102532827.py,code/102532827.py,Code,py,text/x-python,1125,1.1,0.0,,,,,,,,,,110,1070,0,61
102542661.java,code/102542661.java,Code,java,text/x-java-source,1455,1.42,0.0,,,,,,,,,,121,1395,2,70
102581085.java,code/102581085.java,Code,java,text/x-java-source,2032,1.98,0.0,,,,,,,,,,134,1965,4,75
102639556.java,code/102639556.java,Code,java,text/x-java-source,5159,5.04,0.0,,,,,,,,,,376,4971,0,217
102663065.py,code/102663065.py,Code,py,text/x-python,4493,4.39,0.0,,,,,,,,,,317,4335,17,188
102671199.py,code/102671199.py,Code,py,text/x-python,570,0.56,0.0,,,,,,,,,,43,549,0,21
102674407.py,code/102674407.py,Code,py,text/x-python,352,0.34,0.0,,,,,,,,,,23,341,0,11
102682245.py,code/102682245.py,Code,py,text/x-python,665,0.65,0.0,,,,,,,,,,49,641,0,25
102706622.py,code/102706622.py,Code,py,text/x-python,2633,2.57,0.0,,,,,,,,,,104,2529,6,28
102710038.py,code/102710038.py,Code,py,text/x-python,2686,2.62,0.0,,,,,,,,,,106,2580,3,28
102726298.java,code/102726298.java,Code,java,text/x-java-source,1621,1.58,0.0,,,,,,,,,,150,1546,6,87
102726326.java,code/102726326.java,Code,java,text/x-java-source,3470,3.39,0.0,,,,,,,,,,134,3336,5,20
102729670.py,code/102729670.py,Code,py,text/x-python,357,0.35,0.0,,,,,,,,,,19,348,0,9
102735246.java,code/102735246.java,Code,java,text/x-java-source,3221,3.15,0.0,,,,,,,,,,107,3114,0,18
102739185.py,code/102739185.py,Code,py,text/x-python,1219,1.19,0.0,,,,,,,,,,52,1167,0,14
102857877.java,code/102857877.java,Code,java,text/x-java-source,3532,3.45,0.0,,,,,,,,,,195,3435,2,101
102872292.py,code/102872292.py,Code,py,text/x-python,7706,7.53,0.01,,,,,,,,,,331,7541,24,195
102890018.py,code/102890018.py,Code,py,text/x-python,928,0.91,0.0,,,,,,,,,,69,894,0,36
102908274.py,code/102908274.py,Code,py,text/x-python,4433,4.33,0.0,,,,,,,,,,270,4154,13,69
102914278.py,code/102914278.py,Code,py,text/x-python,3012,2.94,0.0,,,,,,,,,,88,2925,1,7
102927205.java,code/102927205.java,Code,java,text/x-java-source,5807,5.67,0.01,,,,,,,,,,498,5558,4,284
102927424.java,code/102927424.java,Code,java,text/x-java-source,6002,5.86,0.01,,,,,,,,,,510,5747,4,290
102949039.java,code/102949039.java,Code,java,text/x-java-source,12411,12.12,0.01,,,,,,,,,,964,11929,1,502
102962225.java,code/102962225.java,Code,java,text/x-java-source,4692,4.58,0.0,,,,,,,,,,371,4507,0,215
102963692.py,code/102963692.py,Code,py,text/x-python,4764,4.65,0.0,,,,,,,,,,367,4539,5,206
102985644.py,code/102985644.py,Code,py,text/x-python,341,0.33,0.0,,,,,,,,,,19,332,0,9
103034479.py,code/103034479.py,Code,py,text/x-python,716,0.7,0.0,,,,,,,,,,67,683,0,35
103036866.py,code/103036866.py,Code,py,text/x-python,5747,5.61,0.01,,,,,,,,,,392,5551,10,217
103057015.py,code/103057015.py,Code,py,text/x-python,4612,4.5,0.0,,,,,,,,,,530,4337,12,330
103064559.py,code/103064559.py,Code,py,text/x-python,1388,1.36,0.0,,,,,,,,,,99,1339,0,52
103069740.java,code/103069740.java,Code,java,text/x-java-source,1264,1.23,0.0,,,,,,,,,,94,1217,0,49
103082282.py,code/103082282.py,Code,py,text/x-python,1606,1.57,0.0,,,,,,,,,,137,1538,0,77
103125966.java,code/103125966.java,Code,java,text/x-java-source,13216,12.91,0.01,,,,,,,,,,1008,12712,3,526
103135394.java,code/103135394.java,Code,java,text/x-java-source,2424,2.37,0.0,,,,,,,,,,149,2350,0,82
103140003.py,code/103140003.py,Code,py,text/x-python,837,0.82,0.0,,,,,,,,,,44,815,0,22
103142772.py,code/103142772.py,Code,py,text/x-python,21850,21.34,0.02,,,,,,,,,,1372,21164,31,774
103151058.py,code/103151058.py,Code,py,text/x-python,2628,2.57,0.0,,,,,,,,,,155,2464,5,40
103156425.py,code/103156425.py,Code,py,text/x-python,1944,1.9,0.0,,,,,,,,,,175,1857,0,96
103324203.java,code/103324203.java,Code,java,text/x-java-source,4081,3.99,0.0,,,,,,,,,,389,3887,4,228
103556557.java,code/103556557.java,Code,java,text/x-java-source,4672,4.56,0.0,,,,,,,,,,316,4514,3,167
103559317.py,code/103559317.py,Code,py,text/x-python,7053,6.89,0.01,,,,,,,,,,490,6808,21,288
103605081.py,code/103605081.py,Code,py,text/x-python,5469,5.34,0.01,,,,,,,,,,333,5303,8,184
103607312.java,code/103607312.java,Code,java,text/x-java-source,3963,3.87,0.0,,,,,,,,,,250,3838,8,138
103625337.py,code/103625337.py,Code,py,text/x-python,11159,10.9,0.01,,,,,,,,,,669,10825,24,375
103626713.py,code/103626713.py,Code,py,text/x-python,10844,10.59,0.01,,,,,,,,,,643,10523,24,362
103672149.py,code/103672149.py,Code,py,text/x-python,2109,2.06,0.0,,,,,,,,,,189,2015,0,102
103690073.java,code/103690073.java,Code,java,text/x-java-source,2322,2.27,0.0,,,,,,,,,,135,2255,0,69
103699512.java,code/103699512.java,Code,java,text/x-java-source,2881,2.81,0.0,,,,,,,,,,201,2781,1,109
103962016.java,code/103962016.java,Code,java,text/x-java-source,4484,4.38,0.0,,,,,,,,,,333,4318,0,169
104021897.java,code/104021897.java,Code,java,text/x-java-source,2506,2.45,0.0,,,,,,,,,,223,2395,2,116
104060897.java,code/104060897.java,Code,java,text/x-java-source,886,0.87,0.0,,,,,,,,,,87,843,0,48
104085638.py,code/104085638.py,Code,py,text/x-python,18370,17.94,0.02,,,,,,,,,,1190,17775,26,684
104086605.java,code/104086605.java,Code,java,text/x-java-source,5993,5.85,0.01,,,,,,,,,,357,5815,3,191
104088632.java,code/104088632.java,Code,java,text/x-java-source,3160,3.09,0.0,,,,,,,,,,231,3045,0,127
104114582.py,code/104114582.py,Code,py,text/x-python,2640,2.58,0.0,,,,,,,,,,155,2563,2,83
104135959.py,code/104135959.py,Code,py,text/x-python,653,0.64,0.0,,,,,,,,,,58,624,0,35
104136588.py,code/104136588.py,Code,py,text/x-python,955,0.93,0.0,,,,,,,,,,80,915,0,49
104162078.py,code/104162078.py,Code,py,text/x-python,290,0.28,0.0,,,,,,,,,,27,277,0,13
104163525.py,code/104163525.py,Code,py,text/x-python,684,0.67,0.0,,,,,,,,,,46,661,0,24
104192791.py,code/104192791.py,Code,py,text/x-python,415,0.41,0.0,,,,,,,,,,42,394,0,26
104193576.py,code/104193576.py,Code,py,text/x-python,298,0.29,0.0,,,,,,,,,,32,282,0,22
104203399.java,code/104203399.java,Code,java,text/x-java-source,4553,4.45,0.0,,,,,,,,,,379,4364,0,222
104216315.py,code/104216315.py,Code,py,text/x-python,2847,2.78,0.0,,,,,,,,,,153,2771,4,81
104216914.py,code/104216914.py,Code,py,text/x-python,2740,2.68,0.0,,,,,,,,,,147,2667,2,78
104278814.java,code/104278814.java,Code,java,text/x-java-source,6471,6.32,0.01,,,,,,,,,,491,6226,0,283
104279819.java,code/104279819.java,Code,java,text/x-java-source,6122,5.98,0.01,,,,,,,,,,473,5886,0,274
104371459.java,code/104371459.java,Code,java,text/x-java-source,4301,4.2,0.0,,,,,,,,,,294,4154,0,168
104373502.java,code/104373502.java,Code,java,text/x-java-source,4341,4.24,0.0,,,,,,,,,,296,4193,0,169
104374490.java,code/104374490.java,Code,java,text/x-java-source,4711,4.6,0.0,,,,,,,,,,322,4550,0,184
104390932.java,code/104390932.java,Code,java,text/x-java-source,7403,7.23,0.01,,,,,,,,,,514,7146,2,292
104483209.py,code/104483209.py,Code,py,text/x-python,3271,3.19,0.0,,,,,,,,,,239,3152,0,138
104543720.java,code/104543720.java,Code,java,text/x-java-source,2440,2.38,0.0,,,,,,,,,,215,2333,7,116
104615550.py,code/104615550.py,Code,py,text/x-python,1152,1.12,0.0,,,,,,,,,,89,1108,0,44
104621914.java,code/104621914.java,Code,java,text/x-java-source,813,0.79,0.0,,,,,,,,,,75,776,1,42
104625329.java,code/104625329.java,Code,java,text/x-java-source,4702,4.59,0.0,,,,,,,,,,308,4548,1,175
104644599.java,code/104644599.java,Code,java,text/x-java-source,1328,1.3,0.0,,,,,,,,,,71,1293,0,37
104667216.py,code/104667216.py,Code,py,text/x-python,10357,10.11,0.01,,,,,,,,,,800,9915,12,463
104668398.java,code/104668398.java,Code,java,text/x-java-source,36060,35.21,0.03,,,,,,,,,,3266,34427,174,2147
104677476.py,code/104677476.py,Code,py,text/x-python,1552,1.52,0.0,,,,,,,,,,134,1485,4,74
104691771.java,code/104691771.java,Code,java,text/x-java-source,2166,2.12,0.0,,,,,,,,,,163,2085,14,85
104703327.java,code/104703327.java,Code,java,text/x-java-source,5442,5.31,0.01,,,,,,,,,,445,5220,0,260
104704711.java,code/104704711.java,Code,java,text/x-java-source,5649,5.52,0.01,,,,,,,,,,481,5409,0,283
104714763.java,code/104714763.java,Code,java,text/x-java-source,2731,2.67,0.0,,,,,,,,,,189,2637,14,103
104728476.java,code/104728476.java,Code,java,text/x-java-source,473,0.46,0.0,,,,,,,,,,35,456,0,19
104735374.py,code/104735374.py,Code,py,text/x-python,4804,4.69,0.0,,,,,,,,,,293,4658,48,160
104736878.py,code/104736878.py,Code,py,text/x-python,2277,2.22,0.0,,,,,,,,,,171,2192,2,101
104739966.py,code/104739966.py,Code,py,text/x-python,1408,1.38,0.0,,,,,,,,,,117,1350,4,58
104756355.py,code/104756355.py,Code,py,text/x-python,5686,5.55,0.01,,,,,,,,,,323,5525,3,167
104764652.java,code/104764652.java,Code,java,text/x-java-source,36142,35.29,0.03,,,,,,,,,,3250,34517,174,2132
104766076.java,code/104766076.java,Code,java,text/x-java-source,8789,8.58,0.01,,,,,,,,,,583,8498,50,314
104766746.py,code/104766746.py,Code,py,text/x-python,2290,2.24,0.0,,,,,,,,,,171,2205,2,99
104769033.py,code/104769033.py,Code,py,text/x-python,884,0.86,0.0,,,,,,,,,,53,858,0,28
104860633.py,code/104860633.py,Code,py,text/x-python,1204,1.18,0.0,,,,,,,,,,44,1160,0,8
104875043.java,code/104875043.java,Code,java,text/x-java-source,4857,4.74,0.0,,,,,,,,,,310,4702,4,162
104918222.java,code/104918222.java,Code,java,text/x-java-source,2825,2.76,0.0,,,,,,,,,,203,2724,1,111
104939153.java,code/104939153.java,Code,java,text/x-java-source,2169,2.12,0.0,,,,,,,,,,191,2074,1,110
104987585.py,code/104987585.py,Code,py,text/x-python,1406,1.37,0.0,,,,,,,,,,86,1363,5,46
104992283.py,code/104992283.py,Code,py,text/x-python,1272,1.24,0.0,,,,,,,,,,80,1232,1,44
105004151.py,code/105004151.py,Code,py,text/x-python,1271,1.24,0.0,,,,,,,,,,80,1231,1,44
105034755.py,code/105034755.py,Code,py,text/x-python,789,0.77,0.0,,,,,,,,,,85,747,1,57
105035185.py,code/105035185.py,Code,py,text/x-python,668,0.65,0.0,,,,,,,,,,59,639,0,29
105035728.py,code/105035728.py,Code,py,text/x-python,805,0.79,0.0,,,,,,,,,,85,763,2,56
105036005.py,code/105036005.py,Code,py,text/x-python,873,0.85,0.0,,,,,,,,,,83,832,2,54
105036157.py,code/105036157.py,Code,py,text/x-python,727,0.71,0.0,,,,,,,,,,64,695,1,33
105054541.py,code/105054541.py,Code,py,text/x-python,709,0.69,0.0,,,,,,,,,,61,679,0,31
105072597.java,code/105072597.java,Code,java,text/x-java-source,5659,5.53,0.01,,,,,,,,,,491,5414,9,304
105072895.py,code/105072895.py,Code,py,text/x-python,378,0.37,0.0,,,,,,,,,,31,363,0,16
105080338.py,code/105080338.py,Code,py,text/x-python,1128,1.1,0.0,,,,,,,,,,89,1084,3,46
